file_name,segments
within_70196.txt, 1-490-1005-1520-2115
within_70249.txt, 1-370-674-987-1410
within_70430.txt, 1-282-683-1078-1418
within_70455.txt, 1-336-743-1043-1433
within_70463.txt, 1-449-967-1392-1828
within_70473.txt, 1-395-826-1227-1691
within_7062.txt, 1-463-933-1313-1668
within_7154.txt, 1-372-737-1134
within_740.txt, 1-632-1123-1684-2145
within_7829.txt, 1-488-842-1377
within_787.txt, 1-632-1080-1651-2150
within_7964.txt, 1-335-706-1154-1602
within_7968.txt, 1-327-709-1072-1472
within_8014.txt, 1-311-652-1008-1519
within_81319.txt, 1-328-654-975-1342
within_81363.txt, 1-510-1085-1601-2113
within_81433.txt, 1-401-904-1258-1704
within_81436.txt, 1-565-972-1458-2147
within_81621.txt, 1-405-805-1139-1457
within_81655.txt, 1-443-767-1232-1656
within_81671.txt, 1-403-726-1158-1706
within_81762.txt, 1-349-780-1233-1566
within_81771.txt, 1-351-824-1263-1613
within_81838.txt, 1-352-792-1223-1697
within_821.txt, 1-585-1133-1526-2145
within_82260.txt, 1-307-666-1001-1437
within_82412.txt, 1-401-809-1184-1510
within_82432.txt, 1-482-942-1288
within_82556.txt, 1-511-995-1354-1792
within_82563.txt, 1-600-1085-1601-2257
within_82598.txt, 1-532-914-1354-1812
within_82767.txt, 1-357-776-1148-1655
within_82902.txt, 1-342-795-1194-1638
within_82933.txt, 1-378-773-1229-1668
within_82935.txt, 1-480-828-1372-2159
within_82952.txt, 1-385-804-1164-1583
within_83038.txt, 1-297-704-1055-1561
within_83128.txt, 1-352-777-1112-1641
within_83301.txt, 1-378-790-1229-1558
within_83334.txt, 1-640-1045-1922-2439
within_83388.txt, 1-437-992-1284
within_83398.txt, 1-405-830-1181-1604
within_83458.txt, 1-435-770-1143-1533
within_83627.txt, 1-425-943-1416-2088
within_83629.txt, 1-985-1386-1819-2256
within_83656.txt, 1-466-915-1702-2046
within_83744.txt, 1-368-826-1268-1629
within_83879.txt, 1-371-811-1072-1536
within_83958.txt, 1-366-849-1300-1668
within_84005.txt, 1-875-4031-5087-5577
within_84112.txt, 1-367-697-1107-1422
within_84141.txt, 1-702-1053-1733-2222
within_84171.txt, 1-462-787-1158-1536
within_84186.txt, 1-652-1189-1751-2078
within_84228.txt, 1-308-777-1266-1711
within_843.txt, 1-451-775-1130-1598
within_84361.txt, 1-322-739-1116-1451
within_84389.txt, 1-514-1322-1808-2415
within_8446.txt, 1-352-1222-1775
within_84583.txt, 1-433-778-1169-1576
within_8463.txt, 1-378-812-1123-1412
within_84656.txt, 1-309-783-1384-1768
within_84713.txt, 1-324-707-1355-1783
within_84745.txt, 1-411-718-1064-1721
within_84759.txt, 1-509-853-1161-1615
within_84812.txt, 1-393-691-1308-1975
within_8496.txt, 1-398-847-1159-1504
within_84962.txt, 1-356-694-1103-1465
within_85116.txt, 1-582-1053-1978-2977
within_85146.txt, 1-377-868-1304-1958
within_85206.txt, 1-407-720-1094-1491
within_85314.txt, 1-332-635-967-1395
within_85405.txt, 1-553-850-1225-1572
within_85479.txt, 1-469-879-1302-2066
within_85527.txt, 1-393-1215-1731-2099
within_85562.txt, 1-346-678-1151-1426
within_85567.txt, 1-515-1792-2141-2638
within_856.txt, 1-351-908-1275-1598
within_85615.txt, 1-494-865-1352-1778
within_85824.txt, 1-295-775-1132-1560
within_85947.txt, 1-461-840-1152-1548
within_85949.txt, 1-563-956-1830-2257
within_86026.txt, 1-659-1073-1481-2040
within_86063.txt, 1-398-744-1117-1447
within_86180.txt, 1-515-1157-1649-2113
within_86209.txt, 1-350-814-1116-1434
within_86230.txt, 1-341-722-1192-1517
within_86267.txt, 1-464-964-1653-2191
within_86288.txt, 1-437-905-1238
within_86340.txt, 1-323-726-1158-1523
within_86371.txt, 1-306-756-1616-1964
within_86458.txt, 1-522-879-1227-1646
within_86630.txt, 1-410-773-1176-1492
within_86703.txt, 1-343-823-1154-1586
within_86743.txt, 1-547-949-1350-1660
within_86967.txt, 1-1131-1770-2250-3268
within_86990.txt, 1-295-702-1127-1596
within_87058.txt, 1-482-953-1439
within_87128.txt, 1-356-802-1131-1455
within_87213.txt, 1-391-925-1452-1884
within_87244.txt, 1-567-931-1294-1774
within_87284.txt, 1-640-990-1460-2462
within_87288.txt, 1-347-907-1260-1676
within_87472.txt, 1-414-865-1215-1562
within_87666.txt, 1-411-835-1189-1620
within_877.txt, 1-331-749-1209-1577
within_88013.txt, 1-395-769-1206
within_88073.txt, 1-384-705-1062-1408
within_88091.txt, 1-919-1241-1654-2066
within_88124.txt, 1-532-1182-1691-2072
within_88126.txt, 1-560-1026-1432-2048
within_88213.txt, 1-528-946-1375-1984
within_88214.txt, 1-423-737-1139-1480
within_88221.txt, 1-703-1292-1995-2575
within_88270.txt, 1-691-1046-3248-3648
within_88333.txt, 1-316-777-1169-1678
within_88414.txt, 1-1080-1632-2057-2791
within_88687.txt, 1-338-635-1010-1390
within_88748.txt, 1-340-750-1924-2337
within_88763.txt, 1-1024-1463-1912-2264
within_88783.txt, 1-546-1211-3903
within_88794.txt, 1-410-723-1179-1650
within_88849.txt, 1-298-714-1101-1567
within_88862.txt, 1-440-809-1113-1502
within_88865.txt, 1-671-1220-1768-2328
within_88870.txt, 1-389-827-1215-1640
within_88874.txt, 1-449-856-1740-2203
within_88923.txt, 1-407-734-1067-1437
within_88958.txt, 1-383-760-1251-1788
within_89101.txt, 1-536-909-1271-1703
within_89194.txt, 1-435-795-1170-1612
within_89261.txt, 1-441-827-1127-1504
within_89312.txt, 1-347-741-1097-1475
within_89468.txt, 1-419-872-1317-1709
within_89506.txt, 1-425-827-1143-1496
within_89522.txt, 1-898-1408-1712-2419
within_89552.txt, 1-331-708-1132-1470
within_89562.txt, 1-498-830-1235-1600
within_89593.txt, 1-484-1187-1548-2019
within_89730.txt, 1-354-738-1362-1779
within_89873.txt, 1-348-847-1295-1690
within_89976.txt, 1-328-908-1224-1562
within_90228.txt, 1-536-801-1162-1508
within_90364.txt, 1-982-1885-2338-2872
within_90430.txt, 1-476-890-1167-1612
within_90477.txt, 1-324-700-1092-1438
within_90493.txt, 1-416-1009-1329-1826
within_90570.txt, 1-355-930-1482-1951
within_90717.txt, 1-422-770-1265-1652
within_90738.txt, 1-503-948-1340-1668
within_90755.txt, 1-524-3409-3838
within_90843.txt, 1-468-910-1206-1536
within_90904.txt, 1-390-911-1584-2009
within_90973.txt, 1-599-947-1551-2112
within_90985.txt, 1-448-854-1218-1662
within_90996.txt, 1-486-791-1134-1564
within_91145.txt, 1-292-834-1118-1589
within_91195.txt, 1-402-817-1239-1552
within_91204.txt, 1-487-847-1330-1633
within_91488.txt, 1-448-963-1522-2131
within_91515.txt, 1-398-832-1150-1523
within_91545.txt, 1-422-1702-2228
within_91660.txt, 1-391-774-1232-1619
within_91878.txt, 1-558-1166-1724-2089
within_91932.txt, 1-444-725-1158-1466
within_920.txt, 1-464-757-1239-1615
within_92141.txt, 1-358-735-1227
within_92192.txt, 1-630-1026-1567-2183
within_92218.txt, 1-395-762-1275-1685
within_92282.txt, 1-513-844-1221-1771
within_92313.txt, 1-1756-2094-2571
within_92363.txt, 1-320-689-1054-1532
within_92467.txt, 1-952-1533-1937-2356
within_92669.txt, 1-819-1290-1834-2203
within_92925.txt, 1-654-1240-1835-2162
within_92937.txt, 1-473-869-1327-1828
within_92980.txt, 1-421-835-1221-1630
within_931.txt, 1-310-743-1205-1631
within_93130.txt, 1-323-791-1162-1510
within_93291.txt, 1-684-1049-1482-1988
within_93325.txt, 1-412-720-1174-1533
within_93396.txt, 1-349-789-1138-1574
within_93547.txt, 1-1093-1860-2226-2726
within_93695.txt, 1-404-726-1070-1536
within_93774.txt, 1-339-804-1168-1505
within_93795.txt, 1-435-832-1301-1749
within_93862.txt, 1-305-689-1178-1484
within_93926.txt, 1-451-1190-1576-2294
within_93970.txt, 1-397-706-1109-2196
within_93971.txt, 1-310-978-1559-2036
within_94153.txt, 1-389-845-1244-2008
within_94246.txt, 1-321-1068-1521-1974
within_94258.txt, 1-314-633-956-1384
within_94355.txt, 1-306-692-1033-1438
within_94397.txt, 1-326-785-1324-1750
within_94403.txt, 1-413-724-1053-1321
within_94465.txt, 1-301-650-1016-1449
within_94495.txt, 1-409-893-1257-1517
within_94497.txt, 1-529-1166-1648-2048
within_94541.txt, 1-294-591-928-1328
within_94558.txt, 1-639-1142-1604-2220
within_94589.txt, 1-425-887-1285
within_94683.txt, 1-524-961-1442
within_94709.txt, 1-963-1461-2040-2397
within_94825.txt, 1-349-742-1281-1811
within_94846.txt, 1-376-708-1116-1432
within_94925.txt, 1-496-864-1253-1625
within_95134.txt, 1-372-794-1275-1756
within_95137.txt, 1-412-842-1365-1791
within_95489.txt, 1-363-865-1192
within_95569.txt, 1-386-740-1252-1618
within_95641.txt, 1-299-719-1123-1509
within_95710.txt, 1-473-948-1692-2165
within_95711.txt, 1-473-948-1692-2137
within_95826.txt, 1-591-1038-1634-2118
within_95841.txt, 1-345-778-1227-1602
within_95880.txt, 1-326-808-1229-1721
within_95981.txt, 1-398-903-1239-1716
within_96051.txt, 1-456-790-1206-1584
within_96154.txt, 1-417-832-1159-1561
within_96335.txt, 1-450-1010-1642-2040
within_96340.txt, 1-438-1219-1674-2181
within_96353.txt, 1-469-783-1121-1461
within_96365.txt, 1-286-609-1030-1508
within_96376.txt, 1-385-850-1259
within_96477.txt, 1-487-1254-1739-2169
within_96589.txt, 1-322-743-1043-1501
within_96632.txt, 1-322-669-1183-1491
within_96703.txt, 1-386-950-1654-2120
within_96751.txt, 1-370-678-945-1391
within_96909.txt, 1-425-926-1244-1681
within_96965.txt, 1-630-1060-1388-1830
within_97052.txt, 1-340-711-1063-1472
within_97082.txt, 1-481-1099-1470-2175
within_97151.txt, 1-315-745-1110-1443
within_973.txt, 1-363-706-1103-1412
within_97312.txt, 1-485-983-1435-1867
within_97326.txt, 1-315-634-1112
within_97350.txt, 1-407-789-1116-1488
within_97364.txt, 1-449-848-1245-1624
within_97422.txt, 1-634-1209-1618-2374
within_97456.txt, 1-325-659-1086-1467
within_97464.txt, 1-1316-1723-2092-2561
within_97673.txt, 1-600-1086-1787-2361
within_97688.txt, 1-405-821-1178-1476
within_97703.txt, 1-432-848-1286-1746
within_97724.txt, 1-379-746-1151-1678
